"puesto","empresa","nivel","area","fecha","detalle","link","departamento","fecha_scraping"
"MANÍCURA","","Técnico / Especialista","Servicios - Oficios","Hace 4 días "," Hasta 30 años

Sepa depilar y brushing

Buena remuneración.

44 horas semanales.","https://trabajo.gallito.com.uy/anuncio/manicura-7s7rn","montevideo",2019-11-10 20:09:42
"COLORISTA","","Técnico / Especialista","Servicios - Oficios","Hace 4 días "," Hasta 35 años

experiente

con técnicas actualizadas

Buena remuneración.

44 horas semanales","https://trabajo.gallito.com.uy/anuncio/colorista-8qvp4","montevideo",2019-11-10 20:09:42
"OFICIAL COLOCADOR","","Oficial","Servicios - Oficios","Hace 4 días "," OFICIAL colocador de caños de escapee presentar","https://trabajo.gallito.com.uy/anuncio/oficial-colocador-8nqta","montevideo",2019-11-10 20:09:42
"FOGUISTA","","Oficial","Producción","Hace 4 días "," FOGUISTA. Que viva en Las Piedras o alrededores, para Fábrica de ultima Tecnología","https://trabajo.gallito.com.uy/anuncio/foguista-z2299","montevideo",2019-11-10 20:09:42
"AUXILIAR DE ENFERMERÍA","","Auxiliar","Salud","Hace 4 días "," Con experiencia en adultos y pediatría

Para emergencias.","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-enfermeria-8bary","montevideo",2019-11-10 20:09:42
"ASISTENTE","Seguridad Premium ","Asistente","Administración - Secretariado","Hace 4 días ","Chica simpatica y con buena actitud. Buena presencia y dinamica. Para realizar tareas de pc desde su hogar. Aproximadamente 8 hs semanales. Chica simpatica ...","https://trabajo.gallito.com.uy/anuncio/asistente-mdgzq","montevideo",2019-11-10 20:09:42
"BRUSHINISTA/MANICURA","","Auxiliar","Servicios - Oficios","Hace 4 días ","Brushinista
Manicura sepa uñas en gel
Depiladora y Podología Cumplir horario y con los requisitos","https://trabajo.gallito.com.uy/anuncio/brushinista-manicura-mq65v","montevideo",2019-11-10 20:09:42
"OFICIAL","","Oficial","Servicios - Oficios","Hace 5 días "," Pintor preparador de autos","https://trabajo.gallito.com.uy/anuncio/oficial-23hm6","montevideo",2019-11-10 20:09:42
"LIMPIADORA","","Auxiliar","Servicios - Oficios","Hace 5 días "," LIMPIADORA de 35 a 50 años, trabajo de 4 y 6 horas.  imprescindible   experiencia Enviar curriculum con foto y

 carne de salud vigente.","https://trabajo.gallito.com.uy/anuncio/limpiadora-4jvgz","montevideo",2019-11-10 20:09:42
"TÉCNICO EN MANTENIMIENTO","Importante empresa","Técnico / Especialista","Producción","Hace 5 días ","Capacidad de ejecución de tareas de mantenimiento que abarcan los siguientes rubros:
- Electricidad
- Sanitaria
- Pintura y yeso
- Tareas generales varias
 ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-mantenimiento-43yap","montevideo",2019-11-10 20:09:42
"CHOFER","","Peon","Servicios - Oficios","Hace 5 días "," CHOFER para taxi. Buena presencia, excelentes referencias comprobables, con o sin experiencia. Buenas condiciones laborales, libreta profesional de Montev ...","https://trabajo.gallito.com.uy/anuncio/chofer-9y9t3","montevideo",2019-11-10 20:09:42
"AUXILIAR DE REPARTO  PARA SUPLENCIA","","Auxiliar","Producción","Hace 5 días "," para la ciudad de Montevideo","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-reparto-para-suplencia-2br84","montevideo",2019-11-10 20:09:42
"GUARDIAS DE SEGURIDAD","","Auxiliar","Seguridad - Vigilancia","Hace 5 días "," Edad de 25 a 55 años

Solo masculino

Experiencia y buena presencia

Zona Montevideo y Costa Urbana

Adjuntar foto","https://trabajo.gallito.com.uy/anuncio/guardias-de-seguridad-beq8p","montevideo",2019-11-10 20:09:42
"ANALISTA DE LIQUIDACIÓN DE SUELDOS","Importante empresa","Analista","Recursos Humanos","Hace 5 días ","Nos encontramos en la búsqueda de una persona referente en la  liquidación de haberes, aportes a la seguridad social e impuestos relacionados a la nómina d ...","https://trabajo.gallito.com.uy/anuncio/analista-de-liquidacion-de-sueldos-v4zn9","montevideo",2019-11-10 20:09:42
"AUXILIAR CONTABLE","Indutop S.A","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 5 días ","Misión del cargo: 
Colaborar en la preparación y control de la información para la contabilidad de la empresa. 
Requisitos: 
Estudiante de Facultad de CCEE ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-contable-974mm","montevideo",2019-11-10 20:09:42
"DOMESTICA","COLD SERVICE UY","Auxiliar","Servicios - Oficios","Hace 5 días ","Sra para limpieza gral. y ayuda con niños entre 25 y 45 años No Fumadora, organizada responsable, pro activa. Indispensable ref. comprobables.  horario de  ...","https://trabajo.gallito.com.uy/anuncio/domestica-urhpy","montevideo",2019-11-10 20:09:42
"AUXILIAR ADMINISTRATIVO","  ","Auxiliar","Administración - Secretariado","Hace 5 días ","Seleccionamos Auxiliar administrativo para importante empresa Nacional, dedicada hace más de 50 años, a la venta de Autopartes y repuestos para el rubro au ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-5mrhd","montevideo",2019-11-10 20:09:42
"GESTOR","CONVIXION","Asistente","Cadetería - Cobranzas","Hace 5 días ","Queremos sumar a nuestro equipo de trabajo personas con actitud, ganas de aprender y desarrollarse , en un ambiente de trabajo dinámico y profesional que t ...","https://trabajo.gallito.com.uy/anuncio/gestor-3vyh2","montevideo",2019-11-10 20:09:42
"COLORISTA ESTILISTA","","Técnico / Especialista","Servicios - Oficios","Hace 5 días ","COLORISTA PARA SALON CONSEJERO KERASTASE PORTONES SHOPPING. MUY BUENA REMUNERACION Y AMBIENTE LABORAL .","https://trabajo.gallito.com.uy/anuncio/colorista-estilista-6sd6n","montevideo",2019-11-10 20:09:42
"PIZZERO PLANCHERO","","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 5 días "," PIZZERO planchero para Pasiva Carrasco","https://trabajo.gallito.com.uy/anuncio/pizzero-planchero-z8u7h","montevideo",2019-11-10 20:09:42
"AUXILIAR DE STOCK","","Auxiliar","Logística - Distribución","Hace 5 días "," Para casa de repuestos

Secundaria o UTu","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-stock-659pb","montevideo",2019-11-10 20:09:42
"ASISTENTE DE ORTODONCIA","","Profesional","Salud","Hace 5 días "," Estudiante avanzado para Laboratorio.","https://trabajo.gallito.com.uy/anuncio/asistente-de-ortodoncia-28rhh","montevideo",2019-11-10 20:09:42
"DEVELOPER .NET","","Analista","Tecnologías de la información","Hace 5 días ","Somos una software house boutique, nacida en Montevideo en 2016.

Nuestra principal experiencia es con las industrias FinTech y AutoMotriz. 
Utilizamos tec ...","https://trabajo.gallito.com.uy/anuncio/developer-net-b92p2","montevideo",2019-11-10 20:09:42
"ASISTENTE CONTABLE PART TIME","ADVICE","Asistente","Administración - Secretariado","Hace 5 días ","Dentro de sus responsabilidades se encuentran el mantenimiento debidamente actualizado de los registros contables (imputaciones, asientos, ajustes, balance ...","https://trabajo.gallito.com.uy/anuncio/asistente-contable-part-time-6234n","montevideo",2019-11-10 20:09:42
"OFICIAL REPOSTERO CON EXPERIENCIA COMPROBADA DE 3 AÑOS (EXCLUYENTE)","Importante empresa","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 5 días ","Empresa gastronómica se encuentra en la búsqueda de OFICIAL REPOSTERO para Planta de Elaboración en el área de Repostería la zona de Carrasco.
Sexo: Indist ...","https://trabajo.gallito.com.uy/anuncio/oficial-repostero-con-experiencia-comprobada-de-3-anos-excluyente-n54ur","montevideo",2019-11-10 20:09:42
"CADETE PARA REPARTO Y VENTAS EN FARMACIA.","Empresa","Auxiliar","Cadetería - Cobranzas","Hace 5 días ","Cadete ambos sexos para trabajar los días sábados de 8 a 16 hs.
 Con bici o moto para reparto de farmacia en zona Prado. Mayor de 18. Reparto a domicilio y ...","https://trabajo.gallito.com.uy/anuncio/cadete-para-reparto-y-ventas-en-farmacia-4r28d","montevideo",2019-11-10 20:09:42
"COCINERA","","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 5 días "," Gourmet

Con experiencia part time

Buen horario 

Sueldo acorde","https://trabajo.gallito.com.uy/anuncio/cocinera-jhubg","montevideo",2019-11-10 20:09:42
"COCINERO/ ROTISERO","","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 5 días "," Para Panaderia 

Con experiencia

Cierra los domingos","https://trabajo.gallito.com.uy/anuncio/cocinero-rotisero-th5tn","montevideo",2019-11-10 20:09:42
"CHOFER DE TAXI","","Peon","Servicios - Oficios","Hace 6 días "," CHOFER Taxi 141. Libreta E. Con r

eferencias. Titulares, diurno y noctu

rno suplentes y fines de semana, tra

to directo con dueño","https://trabajo.gallito.com.uy/anuncio/chofer-de-taxi-muzuv","montevideo",2019-11-10 20:09:42
"BRUSHINISTA","","Auxiliar","Servicios - Oficios","Hace 6 días "," Sepa todo, 3 veces por semana. Con experiencia.","https://trabajo.gallito.com.uy/anuncio/brushinista-bby3q","montevideo",2019-11-10 20:09:42
"CHOFER DE TAXI","","Peon","Servicios - Oficios","Hace 6 días "," CHOFER para taxi, ambos sexos, nochero efectivo., con experiencia y

 referencias comprobables. Empresa  familiar no flota","https://trabajo.gallito.com.uy/anuncio/chofer-de-taxi-qzrug","montevideo",2019-11-10 20:09:42
"SANDWICHERO","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días "," Con referencias y experiencia.","https://trabajo.gallito.com.uy/anuncio/sandwichero-8z7as","montevideo",2019-11-10 20:09:42
"AYUDANTES","","Auxiliar","Producción","Hace 6 días "," Para entrega y armado de muebles

Solo si poseen ganas de trabajar","https://trabajo.gallito.com.uy/anuncio/ayudantes-b8bn2","montevideo",2019-11-10 20:09:42
"ANALISTA","BLUTRI SA","Asistente","Finanzas - Contabilidad - Auditoria","Hace 6 días ","Realizar las gestiones administrativas del proceso comercial
    Realizar registros contables.
    Introducir datos y textos en terminales informáticos en  ...","https://trabajo.gallito.com.uy/anuncio/analista-vezzz","montevideo",2019-11-10 20:09:42
"CHOFERES DE TAXI","","Medio Oficial","Producción","Hace 6 días "," Buscamos los mejores y ofrecemos las mejores condiciones.","https://trabajo.gallito.com.uy/anuncio/choferes-de-taxi-baa7u","montevideo",2019-11-10 20:09:42
"AUXILIAR ADMINISTRATIVO CONTABLE","Importante empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 6 días ","Conciliaciones bancaria
Conciliaciones y pago a proveedores
Cierre de caja
Costeo de recetas
Liquidación y pagos de sueldos Nuestra búsqueda está orientada ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-contable-qzden","montevideo",2019-11-10 20:09:42
"AUXILIAR CONTABLE","","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 6 días "," ESTUDIANTE avanzado de CCEE

 (carrera contador público ) con 3er año aprobado o en curso. para cargo de auxiliar contable part time, se valorara  experie ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-contable-36gya","montevideo",2019-11-10 20:09:42
"VENDEDORAS","","Ejecutivo Comercial","Ventas - Comercial","Hace 6 días "," Para importante Heladería

para temporada en local Atlántida

Excluyente disponibilidad horaria.","https://trabajo.gallito.com.uy/anuncio/vendedoras-6vugj","montevideo",2019-11-10 20:09:42
"RECEPCIONISTA/O","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días "," RECEPCIONISTA/O para Hotel, mayor de 35 años, horario en la tarde

 y auditoría. Experiencia comprobable. Conocimientos programa Jayg","https://trabajo.gallito.com.uy/anuncio/recepcionista-o-mg9v5","montevideo",2019-11-10 20:09:42
"VENDEDORA","","Ejecutivo Comercial","Ventas - Comercial","Hace 6 días "," VENDEDORA femenina mayores de 35 años para empresa internacional, podrás independizarte económicamente con tiempo libre, rubro calidad de vida.","https://trabajo.gallito.com.uy/anuncio/vendedora-3gtey","montevideo",2019-11-10 20:09:42
"VOLANTERO DE CALLE, PARA PROSTÍBULO","Petit Amies casa de masajes íntimos","Auxiliar","Ventas - Comercial","Hace 6 días ","Necesitamos volantero de calle que promocione junto con la entrega del volante la visita del cliente al establecimiento, en la zona de Tres Cruces.
Premios ...","https://trabajo.gallito.com.uy/anuncio/volantero-de-calle-para-prostibulo-mnyna","montevideo",2019-11-10 20:09:42
"AUXILIAR ADMINISTRATIVO","ADVICE","Auxiliar","Administración - Secretariado","Hace 6 días ","La persona se encargará de analizar las cuentas corrientes de clientes, brindar seguimiento y coordinación de cobranzas con los mismos.
Mantendrá actualiza ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-u3h68","montevideo",2019-11-10 20:09:42
"CHOFER PARA TAXI","","Peon","Servicios - Oficios","Hace 6 días "," Libreta categoría E de Montevideo

Con o sin experiencia.","https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-bgsqm","montevideo",2019-11-10 20:09:42
"DOMESTICA","MODIFER  SA","Auxiliar","Servicios - Oficios","Hace 6 días ","Toda tarea Toda tarea","https://trabajo.gallito.com.uy/anuncio/domestica-s5aje","montevideo",2019-11-10 20:09:42
"REPARTIDORES ,DELIVERIS ,PARA SUPERMERCADO","SUPERMERCADO","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","REPARTIDORES Y DELIVERIS  PARA SUPERMERCADO ,BUEN SUELDO Y PROPINAS ,CONTAMOS CON MOTO,CAMIONETA Y BICICLETAS REPARTO REPARTOS SUPERMERCADO","https://trabajo.gallito.com.uy/anuncio/repartidores-deliveris-para-supermercado-utgty","montevideo",2019-11-10 20:09:42
"OPERARIO","","Peon","Producción","Hace 1 semana "," OPERARIA para armado de sillas, con practica en el uso de herramientas de mano, zona Centro","https://trabajo.gallito.com.uy/anuncio/operario-hq8ma","montevideo",2019-11-10 20:09:42
"PEON","","Peon","Logística - Distribución","Hace 1 semana "," PEON deposito con libreta B excluyente, mayor de 30 años.","https://trabajo.gallito.com.uy/anuncio/peon-vttqr","montevideo",2019-11-10 20:09:42
"LICENCIADO EN ENFERMERIA","","Técnico / Especialista","Salud","Hace 1 semana "," LICENCIADO en enfermería masculino 4 x 1,sueldo mensual nominal $35.711 Psiquiatría INAU Adolecentes Zona 3 Cruces","https://trabajo.gallito.com.uy/anuncio/licenciado-en-enfermeria-u5vsb","montevideo",2019-11-10 20:09:42
"DISTRIBUIDOR","","Auxiliar","Logística - Distribución","Hace 1 semana "," DISTRIBUIDORES para panificadora en expansión, para distribución de productos panificados. Empresa seria y responsable, producimos línea de gall

etería t ...","https://trabajo.gallito.com.uy/anuncio/distribuidor-964jt","montevideo",2019-11-10 20:09:42
"AUXILIAR","","Auxiliar","Logística - Distribución","Hace 1 semana "," ambos sexos

Para depósito con libreta 

Con referencias.","https://trabajo.gallito.com.uy/anuncio/auxiliar-vdvyh","montevideo",2019-11-10 20:09:42
"IMPORTANTE CONCESIONARIA AUTOMOTRIZ SELECCIONA ADMINISTRATIVO","","Auxiliar","Administración - Secretariado","Hace 1 semana ","- Importante Concesionaria Automotriz selecciona Auxiliar Contable  con experiencia.","https://trabajo.gallito.com.uy/anuncio/importante-concesionaria-automotriz-selecciona-administrativo-dn39h","montevideo",2019-11-10 20:09:42
"ATENCION AL MOSTRADOR","","Auxiliar","Atención al cliente","Hace 1 semana "," Femenino con experiencia y ganas de trabajar.","https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-rv8s2","montevideo",2019-11-10 20:09:42
"AYUDANTE DE COCINA","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Para fábrica de pastas con experiencia","https://trabajo.gallito.com.uy/anuncio/ayudante-de-cocina-48rtg","montevideo",2019-11-10 20:09:42
"ALBAÑIL OFICIAL","","Oficial","Construcción - Arquitectura","Hace 1 semana "," ALBAÑIL oficial para trabajos de altura,con certificado de aptitud","https://trabajo.gallito.com.uy/anuncio/albanil-oficial-p8eq8","montevideo",2019-11-10 20:09:42
"BRUSHINISTA COLORISTA CORTADORA","","Auxiliar","Servicios - Oficios","Hace 1 semana ","- BRUSHINISTA/COLORISTA/CORTADORA muy experiente p/Salon Kerastase, s/18 apróx. $ 30/40mil ","https://trabajo.gallito.com.uy/anuncio/brushinista-colorista-cortadora-d8jz5","montevideo",2019-11-10 20:09:42
"FOGUISTA","","Oficial","Producción","Hace 1 semana "," FOGUISTA. Que viva en Las Piedras o alrededores, para Fábrica de ultima Tecnología","https://trabajo.gallito.com.uy/anuncio/foguista-nvbeu","montevideo",2019-11-10 20:09:42
"AQUITECTO","","Profesional","Construcción - Arquitectura","Hace 1 semana "," Con experiencia para estudio de arquitectura.","https://trabajo.gallito.com.uy/anuncio/aquitecto-rn8y9","montevideo",2019-11-10 20:09:42
"MOZA","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," MOZA para horario nocturno","https://trabajo.gallito.com.uy/anuncio/moza-4hhmv","montevideo",2019-11-10 20:09:42
"OPERARIO AUXILIAR DE TALLER / CARPINTERIA Y HERRERIA","Importante empresa","Auxiliar","Producción","Hace 1 semana ","Auxiliar de tareas varias vinculadas a carpinteria y herreria. Actitud Proactiva.
Puntualidad y Presentismo.
Buena disposicion para el trabajo y aprendizaj ...","https://trabajo.gallito.com.uy/anuncio/operario-auxiliar-de-taller-carpinteria-y-herreria-bt582","montevideo",2019-11-10 20:09:42
"TÉCNICO EN TELEFONÍA.","Importante empresa","Técnico / Especialista","Producción","Hace 1 semana ","Empresa de tecnología busca técnico para service y reparación de telefonía celular,
para nuevo emprendimiento en calidad de tercierizado.
Deberá contar con ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-telefonia-vm624","montevideo",2019-11-10 20:09:42
"MECÁNICO DE MOTOS","","Técnico / Especialista","Producción","Hace 1 semana "," Para trabajar en taller a comisión del 50%. 

En lo posible cubanos.","https://trabajo.gallito.com.uy/anuncio/mecanico-de-motos-j6md8","montevideo",2019-11-10 20:09:42
"GOMERO","","Auxiliar","Servicios - Oficios","Hace 1 semana "," GOMERO peón con experiencia, p

resentar curriculum en José L Terra

 2301.","https://trabajo.gallito.com.uy/anuncio/gomero-zvzuy","montevideo",2019-11-10 20:09:42
"CAJERA/O","","Auxiliar","Ventas - Comercial","Hace 1 semana "," Con experiencia para local de cobranzas en La Paz - Las Piedras,preferentemente resida en la zona.","https://trabajo.gallito.com.uy/anuncio/cajera-o-8j8ue","montevideo",2019-11-10 20:09:42
"PEON","","Peon","Producción","Hace 1 semana "," Para Mayorista preferentemente con curso aprobado de INEFOP

","https://trabajo.gallito.com.uy/anuncio/peon-99q44","montevideo",2019-11-10 20:09:42
"CHOFER DE TAXI","","Peon","Servicios - Oficios","Hace 1 semana "," CHOFER para taxi. viva en zona Oeste preferentemente sin experiencia., 30 a 40 años.","https://trabajo.gallito.com.uy/anuncio/chofer-de-taxi-muh3v","montevideo",2019-11-10 20:09:42
"ATENCIÓN AL MOSTRADOR","","Auxiliar","Atención al cliente","Hace 1 semana "," Para Panaderia y Fiambreria se solicita, horario de 15 a 23 hs Preferentemente con curso aprobado de INEFOP.","https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-p296u","montevideo",2019-11-10 20:09:42
"GESTOR DE COBRANZAS","","Auxiliar","Teleoperadores - Call Center","Hace 1 semana "," Para Empresa Lider en rubro. 



Tarea: Negociar con deudores a través de diversos medios. 



Requisitos: Buscamos gente joven de 18 a 28 años, proactivo ...","https://trabajo.gallito.com.uy/anuncio/gestor-de-cobranzas-ppqmy","montevideo",2019-11-10 20:09:42
"ADMINITRATIVA","","Auxiliar","Administración - Secretariado","Hace 1 semana "," ADMINITRATIVA contable, con experiencia de 20 a 30 años tareas varias, manejo de Office y archivos. registraciones contables excluyente la búsqueda está o ...","https://trabajo.gallito.com.uy/anuncio/adminitrativa-nubvz","montevideo",2019-11-10 20:09:42
"VENDEDORA","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Empresa busca vendedora para su local comercial de ventas de tecnología y afines. 
Perfil comercial
Experiencia en ventas de tecnología.
Flexibilidad horar ...","https://trabajo.gallito.com.uy/anuncio/vendedora-82rm3","montevideo",2019-11-10 20:09:42
"RECEPCIONISTA","AUREN","Auxiliar","Administración - Secretariado","Hace 1 semana ","Ofrecemos la oportunidad de formar parte de una empresa nacional en pleno crecimiento con oportunidad de desarrollo a nivel laboral. Auren Capital Humano s ...","https://trabajo.gallito.com.uy/anuncio/recepcionista-8p98t","montevideo",2019-11-10 20:09:42
"OPERARIO FUMIGADOR","","Peon","Producción","Hace 1 semana "," Con o sin experiencia para prestigiosa empresa. 

Imprescindible libreta de moto, se valorará tener tambien libreta de auto. Horario rotativo.","https://trabajo.gallito.com.uy/anuncio/operario-fumigador-m6zmr","montevideo",2019-11-10 20:09:42
"PISTERO/ LAVADOR","","Auxiliar","Atención al cliente","Hace 1 semana "," Para parking, con libreta de conducir excluyente.","https://trabajo.gallito.com.uy/anuncio/pistero-lavador-atq85","montevideo",2019-11-10 20:09:42
"DOMESTICA","","Auxiliar","Servicios - Oficios","Hace 1 semana "," DOMESTICA con referencias, viva cerca de Gral Flores y Serrato.","https://trabajo.gallito.com.uy/anuncio/domestica-4s5yb","montevideo",2019-11-10 20:09:42
"CHOFER","","Medio Oficial","Producción","Hace 1 semana "," ELEVADORISTA y chofer categoría D, trabajo nocturno, preferente zona Las Piedras","https://trabajo.gallito.com.uy/anuncio/chofer-nb459","montevideo",2019-11-10 20:09:42
"VENDEDORA","","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," VENDEDORA con experiencia en joyería (excluyente) para Shopping.

 disponibilidad horaria.","https://trabajo.gallito.com.uy/anuncio/vendedora-8ta8z","montevideo",2019-11-10 20:09:42
"CADETE CON MOTO","Solida empresa importadora relacionada al sector industrial","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Solida empresa importadora relacionada al sector industrial selecciona:
Cadete con moto, de 18 a 24 años, con o sin experiencia.
Horario de lunes a viernes ...","https://trabajo.gallito.com.uy/anuncio/cadete-con-moto-a7mam","montevideo",2019-11-10 20:09:42
"VENDEDOR","FÚTBOL 1130","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Vende publicidad para el programa diario y transmisiones deportivas Venta de publicidad en todo el territorio baciobal","https://trabajo.gallito.com.uy/anuncio/vendedor-z248u","montevideo",2019-11-10 20:09:42
"DISEÑADOR DE INDUMENTARIA","","Técnico / Especialista","Arte - Diseño - Comunicación","Hace 1 semana "," 

DISEÑADOR de indumentaria, manejo ExCel, Corel, Photoshop, illustration , ingles  excluyente,","https://trabajo.gallito.com.uy/anuncio/disenador-de-indumentaria-y7j4j","montevideo",2019-11-10 20:09:42
"ADMINISTRATIVO","","Auxiliar","Administración - Secretariado","Hace 1 semana "," ADMINISTRATIVO/A con experiencia  en AncapRondeau y Panamá","https://trabajo.gallito.com.uy/anuncio/administrativo-m7q98","montevideo",2019-11-10 20:09:42
"PEON","","Peon","Producción","Hace 1 semana "," SE solicita peón para depósito edad entre 18 y 35 años.","https://trabajo.gallito.com.uy/anuncio/peon-n94ra","montevideo",2019-11-10 20:09:42
"INGENIEROS/AS INSTALACIONES DE INCENDIO","Importante empresa","Profesional","Producción","Hace 1 semana ","SELECCIONAMOS INGENIEROS/AS PARA INTEGRAR EL DEPARTAMENTO DE INSTALACIÓN DE SISTEMAS CONTRA INCENDIOS. SUPERVISAR INSTALACIONES DE SISTEMAS CONTRA INCENDIO ...","https://trabajo.gallito.com.uy/anuncio/ingenieros-as-instalaciones-de-incendio-m2vpy","montevideo",2019-11-10 20:09:42
"ATENCION AL PUBLICO/CLIENTE Y ADMINISTRACIÓN","  ","Auxiliar","Atención al cliente","Hace 1 semana ","Se solicita una persona mayor de 25 años para la atencion al cliente y tareas administrativas.  Como Requisito: Libreta de conducir vigente (no moto) y dis ...","https://trabajo.gallito.com.uy/anuncio/atencion-al-publico-cliente-y-administracion-n9s33","montevideo",2019-11-10 20:09:42
"VENDEDOR CON MOTO","","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Para producto alimenticia de consumo masivo","https://trabajo.gallito.com.uy/anuncio/vendedor-con-moto-tbvdu","montevideo",2019-11-10 20:09:42
"JEFE DE COCINA","","Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 1 semana "," 

Oferta de trabajo, buffet en ciudad vieja solicita jefe de cocina.","https://trabajo.gallito.com.uy/anuncio/jefe-de-cocina-76y2n","montevideo",2019-11-10 20:09:42
"BARISTA","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," barista multifuncion.   , buffet en cuidad vieja solicita barista multifuncion.","https://trabajo.gallito.com.uy/anuncio/barista-pa84h","montevideo",2019-11-10 20:09:42
"PERSONAL DE LIMPIEZA","","Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 1 semana "," personal de limpieza , bachero.   , buffet en ciudad vieja solicita","https://trabajo.gallito.com.uy/anuncio/personal-de-limpieza-4eju2","montevideo",2019-11-10 20:09:42
"AYUDANTE DE COCINA","","Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 1 semana "," ayudante de cocina  bachero.   buffet en ciudad vieja solicita","https://trabajo.gallito.com.uy/anuncio/ayudante-de-cocina-nsay8","montevideo",2019-11-10 20:09:42
"APRENDIZ DE TORNERO","","Peon","Servicios - Oficios","Hace 1 semana "," Egresado de UTU o similar

Para fábrica de retenes y artículos de goma

con referencias","https://trabajo.gallito.com.uy/anuncio/aprendiz-de-tornero-mz62z","montevideo",2019-11-10 20:09:42
"BRUSHINISTA","","Auxiliar","Servicios - Oficios","Hace 1 semana "," BRUSHINISTA con experiencia, excelente remuneración que sepa manos.","https://trabajo.gallito.com.uy/anuncio/brushinista-z76gg","montevideo",2019-11-10 20:09:42
"CHOFER","","Peon","Servicios - Oficios","Hace 1 semana "," Para taxi

Para trabajar solo

Con constancia de domicilio","https://trabajo.gallito.com.uy/anuncio/chofer-u3spb","montevideo",2019-11-10 20:09:42
"CHOFER PARA TAXI","","Peon","Servicios - Oficios","Hace 1 semana "," Importante flota para ambos turnos y suplencias

Imprescindible referencias laborales y libreta categoría E

10% cumplimiento de laudo.","https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-ajab3","montevideo",2019-11-10 20:09:42
"MECÁNICO DE MOTOS - HARLEY DAVIDSON","  ","Técnico / Especialista","Producción","Hace 1 semana ","Seleccionamos Mecánico de Motos para el taller de service y reparación de Harley Davidson.

La posición implica:
- Recepción de vehículos que ingresan al t ...","https://trabajo.gallito.com.uy/anuncio/mecanico-de-motos-harley-davidson-pye9z","montevideo",2019-11-10 20:09:42
"VENDEDOR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","vendedor VENDEDOR telefonía celular, se valora exp, informática , programación, Office, diseño,","https://trabajo.gallito.com.uy/anuncio/vendedor-3z848","montevideo",2019-11-10 20:09:42
"EJECUTIVO DE VENTAS","COLORIN LTD S.A","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","venta y cobranza venta y cobranza de productos de Pinturas Inca S.A. en Montevideo","https://trabajo.gallito.com.uy/anuncio/ejecutivo-de-ventas-rvnyh","montevideo",2019-11-10 20:09:42
"PISTERO PARA ESTACION DE SERVICIO","","Auxiliar","Atención al cliente","Hace 1 semana "," PISTERO para Estación de Servicio. Enviar CV con foto a:","https://trabajo.gallito.com.uy/anuncio/pistero-para-estacion-de-servicio-rvqa3","montevideo",2019-11-10 20:09:42
"CAJERO / CAJERA PARA EMPRESA EN POCITOS","","Auxiliar","Ventas - Comercial","Hace 1 semana "," CAJERO/CAJERA Horario de 23 a 07 hrs. para empresa en Pocitos. Enviar Cv y foto","https://trabajo.gallito.com.uy/anuncio/cajero-cajera-para-empresa-en-pocitos-n8s5d","montevideo",2019-11-10 20:09:42
