"puesto","Empresa","Departamento","Ciudad","fecha","fecha_scraping","links"
"Electromecánico","Gente","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-electromecanico-en-montevideo-91408FC05EADFE4C61373E686DCF3405"
"Administrador Linux Senior - con experienica en Base de datos","GeocomUruguay","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-administrador-linux-senior-con-experienica-en-base-de-datos-en-montevideo-7A12A5FB546A9BFD61373E686DCF3405"
"Vendedor Multi Rubro - Sucursal Maldonado","PRECIOSMIAMI","Maldonado","Maldonado","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-multi-rubro-sucursal-maldonado-en-maldonado-B610ADFDF7680B9B61373E686DCF3405"
"Auxiliar de Deposito para Importadora  - Con experiencia en el Sector","PCSERVICE","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-deposito-para-importadora--con-experiencia-en-el-sector-en-montevideo-BAE2EEA69493371A61373E686DCF3405"
"Mucamas - Con experiencia ","MANOS","Maldonado","Maldonado","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-mucamas-con-experiencia--en-maldonado-D072001F5AED40E261373E686DCF3405"
"Encargado de Deposito","Adecco","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-encargado-de-deposito-en-montevideo-E7B8CCB2EA79FD1A61373E686DCF3405"
"Encargado/a de Local ( LAS PIEDRAS) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","LasPiedras","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-encargadoa-de-local-las-piedras-para-importante-empresa-de-indumentaria--en-las-piedras-9A341E03374C4EDF61373E686DCF3405"
"Developer Java - con buen inglés","Oktana","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-developer-java-con-buen-ingles-en-montevideo-00E2CBC1F9E172F161373E686DCF3405"
"Vendedor Multi Rubro - Sucursal Montevideo","PRECIOSMIAMI","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-multi-rubro-sucursal-montevideo-en-montevideo-A4375C438A2B782061373E686DCF3405"
"Vendedor Multi Rubro - Medio Horario","PRECIOSMIAMI","Maldonado","Maldonado","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-multi-rubro-medio-horario-en-maldonado-BCB5D4CA27B9E59861373E686DCF3405"
"Secretaria vendedora - Con experiencia","CarrascoPoloClub","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-secretaria-vendedora-con-experiencia-en-montevideo-B59573115A5FFA9761373E686DCF3405"
"Mozos/as - Para San José","ManpowerGroup","SanJosé","SanJoseDeMayo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-mozosas-para-san-jose-en-san-jose-de-mayo-5373AF1CEB72998761373E686DCF3405"
"Vendedor Técnico Viajante (Colonia, Soriano y Fray Bentos) - Para importante grupo industrial del agro","ManpowerGroup","Colonia","ColoniaDelSacramento","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-tecnico-viajante-colonia-soriano-y-fray-bentos-para-importante-grupo-industrial-del-agro-en-colonia-del-sacramento-DF23D47D885C6E2061373E686DCF3405"
"Recepcionista  - Turno vespertino","HotelenPuntadeleste","Maldonado","PuntaDelEste","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-recepcionista--turno-vespertino-en-punta-del-este-DBE2823E11C5FCCA61373E686DCF3405"
"BPO Contable con dominio de Inglés  - para importante multinacional líder en soluciones IT","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-bpo-contable-con-dominio-de-ingles--para-importante-multinacional-lider-en-soluciones-it-en-montevideo-4E31CB5B4C78C67261373E686DCF3405"
"Limpiavidrios profesional  - Con experiencia ","MANOS","Maldonado","Maldonado","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-limpiavidrios-profesional--con-experiencia--en-maldonado-37D51D5CC2A1400361373E686DCF3405"
"Chofer - Cajero reponedor","KINKO","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-chofer-cajero-reponedor-en-montevideo-2B426566716D11C561373E686DCF3405"
"Atención al cliente y cajera para kiosco - Con experiencia","KioscoLaMascota","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-atencion-al-cliente-y-cajera-para-kiosco-con-experiencia-en-montevideo-46A03E4741C50E3A61373E686DCF3405"
"Merchandiser  - Repondor Externo ","ESECE","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-merchandiser--repondor-externo--en-montevideo-344D740C1186C15D61373E686DCF3405"
"Cajero -  Para importante empresa del rubro alimenticio","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-cajero--para-importante-empresa-del-rubro-alimenticio-en-montevideo-B1AEF9DF3D2ADDBD61373E686DCF3405"
"QA funcional + automation - buen nivel de inglés","Oktana","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-qa-funcional-automation-buen-nivel-de-ingles-en-montevideo-B80565CEA77102CC61373E686DCF3405"
"Encargado/a de Local  - Para importante empresa de indumentaria ","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-encargadoa-de-local--para-importante-empresa-de-indumentaria--en-montevideo-D5DE3CE290CEAB8C61373E686DCF3405"
"Promotoras - Para shopping de Portones ","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-promotoras-para-shopping-de-portones--en-montevideo-52A83776E65986A861373E686DCF3405"
"Auxiliar de limpieza - Disponibilidad horaria","MANOS","Maldonado","Maldonado","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-limpieza-disponibilidad-horaria-en-maldonado-642A894610A6B7A561373E686DCF3405"
"Laboratorista de control de calidad","BITAFAL","Canelones","ColoniaNicolich","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-laboratorista-de-control-de-calidad-en-colonia-nicolich-169A6D1E2A4A8BFA61373E686DCF3405"
"Vendedor Multi Rubro - Con vocación de servicio Punta del Este","PRECIOSMIAMI","Maldonado","PuntaDelEste","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-multi-rubro-con-vocacion-de-servicio-punta-del-este-en-punta-del-este-AB391C31FAE48ADD61373E686DCF3405"
"Encargado y cajero  - Punta Shopping ","IberparkS.A","Maldonado","PuntaDelEste","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-encargado-y-cajero--punta-shopping--en-punta-del-este-8F1AB65142E32D9961373E686DCF3405"
"Promotores de ventas","Gente","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-promotores-de-ventas-en-montevideo-A9B323256384F1F361373E686DCF3405"
"Desarrollador Junior .Net - con experiencia o conocimiento en lenguaje de programacion C#","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-junior-net-con-experiencia-o-conocimiento-en-lenguaje-de-programacion-c-en-montevideo-497B70F116CE0FCB61373E686DCF3405"
"Reponedor, Merchandiser - Contrato zafral para trabajar exhibición en Supermercados","CVSelecciones","Montevideo","Montevideo","9 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-reponedor-merchandiser-contrato-zafral-para-trabajar-exhibicion-en-supermercados-en-montevideo-053CC5D58AF7211161373E686DCF3405"
"Estudiante CCEE","ZureoSoftware","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-estudiante-ccee-en-montevideo-504631C26F62CE1D61373E686DCF3405"
"Secretaria/o","KPMG","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-secretariao-en-montevideo-C7C5F8B5DE3E824B61373E686DCF3405"
"Reponedor externo - para Departamento de Soriano","Finvoy","Soriano","Mercedes","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-reponedor-externo-para-departamento-de-soriano-en-mercedes-343B4E210E861A2961373E686DCF3405"
"Asistente Administrativo Contable","InmobiliariaMediterranee","Maldonado","PuntaBallena","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-administrativo-contable-en-punta-ballena-7955AB621946265B61373E686DCF3405"
"Tecnico Electricista - UTU o Similar","IngenieríaSchellemberg","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-electricista-utu-o-similar-en-montevideo-E4AF6197D01DBE8861373E686DCF3405"
"Asistente Comercial","GrupoFV","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-comercial-en-montevideo-C67D8E75CD5A051F61373E686DCF3405"
"Promotor Social  - En vía publica ","ESECE","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-promotor-social--en-via-publica--en-montevideo-2BC9F77742201B2661373E686DCF3405"
"Trabajadores Sociales RECIÉN RECIBIDOS - Soriano","Coneban","Soriano","Mercedes","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-trabajadores-sociales-recien-recibidos-soriano-en-mercedes-BCD1DFC97B16FEEE61373E686DCF3405"
"Trabajadores Sociales RECIÉN RECIBIDOS - Durazno","Coneban","Durazno","Durazno","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-trabajadores-sociales-recien-recibidos-durazno-en-durazno-C8C5B7FFA94A493561373E686DCF3405"
"Foguista - Industria Multinacional","Aglh","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-foguista-industria-multinacional-en-montevideo-BFC03D213022C11361373E686DCF3405"
"Peón Practico para Mantenimiento - Eventual","JobBTL","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-peon-practico-para-mantenimiento-eventual-en-montevideo-98253487AFFB94CA61373E686DCF3405"
"Reponedor Externo zafra Departamento de Durazno - horario de 13 a 21 hs ","GrupoHumanoConsultores","Durazno","Durazno","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-reponedor-externo-zafra-departamento-de-durazno-horario-de-13-a-21-hs--en-durazno-9406372C305CFA4B61373E686DCF3405"
"Docente de contabilidad - Egresado de ciencias económicas","BienestarLaboralyCultural","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-docente-de-contabilidad-egresado-de-ciencias-economicas-en-montevideo-7ACA6C3B061A0B7261373E686DCF3405"
"Auxiliar de Logística - Para la Compañía Internacional Food Forward","WorkOfficeS.A.","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-logistica-para-la-compania-internacional-food-forward-en-montevideo-A2323C4E7C8B53A461373E686DCF3405"
"Auxiliar de Garantías","VP Selección","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-garantias-en-montevideo-C34D124260DE648261373E686DCF3405"
"Auxiliar de Venta / Reponedor (Pando) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","Pando","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-venta-reponedor-pando-para-importante-empresa-de-indumentaria--en-pando-8C5EA4CD352D41E861373E686DCF3405"
"Encargado/a de Local (Pando) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","Pando","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-encargadoa-de-local-pando-para-importante-empresa-de-indumentaria--en-pando-ED4E2B34793FE8ED61373E686DCF3405"
"Trabajadores Sociales RECIEN RECIBIDOS - Colonia","Coneban","Colonia","ColoniaDelSacramento","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-trabajadores-sociales-recien-recibidos-colonia-en-colonia-del-sacramento-9093E6CCF4A71C2361373E686DCF3405"
"Auxiliar de ventas telefónicas - Para importante empresa uruguaya de servicios de salud","ManpowerGroup","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-ventas-telefonicas-para-importante-empresa-uruguaya-de-servicios-de-salud-en-montevideo-03F9162FCB284F8961373E686DCF3405"
"Accounting Assistant - Para importante multinacional en el rubro transporte marítimo","ManpowerGroup","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-accounting-assistant-para-importante-multinacional-en-el-rubro-transporte-maritimo-en-montevideo-91AE2844F7DDB19661373E686DCF3405"
"Ejecutivo comercial - Interior del país","VP Selección","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutivo-comercial-interior-del-pais-en-montevideo-67BF67D5D1F92C2A61373E686DCF3405"
"Asesor De Ventas De Noviembre a Marzo","BrittShopUruguay","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-de-noviembre-a-marzo-en-montevideo-9A18C5E2A0E6D03461373E686DCF3405"
"Secretaria Dirección de Primaria y Secretaria Dirección General - para Liceo Francés","KPMG","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-secretaria-direccion-de-primaria-y-secretaria-direccion-general-para-liceo-frances-en-montevideo-BA8FD7E52917E3E561373E686DCF3405"
"Supervisor/a de Locales - Montevideo ","VirginiaFasano&Asoc","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-supervisora-de-locales-montevideo--en-montevideo-244964F4A0CBA21361373E686DCF3405"
"Cajero/a – Part Time (Pando) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","Pando","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-cajeroa-part-time-pando-para-importante-empresa-de-indumentaria--en-pando-95C48F4EF0C9C44761373E686DCF3405"
"People Experience Generalist","LITERMI","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-people-experience-generalist-en-montevideo-3A86F721DB247D8561373E686DCF3405"
"Vendedor de Insumos eléctricos - Solymar","VP Selección","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-de-insumos-electricos-solymar-en-montevideo-A7EB22758679646C61373E686DCF3405"
"Operarios - Para empresa multinacional de primer nivel","ManpowerGroup","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-operarios-para-empresa-multinacional-de-primer-nivel-en-montevideo-E95C9B08FAC5F90E61373E686DCF3405"
"Administrativo - Para empresa rubo salud","KPMG","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-administrativo-para-empresa-rubo-salud-en-montevideo-1E17896B3D86F7EB61373E686DCF3405"
"Reponedor externo Masculino  - Con moto ","ModinarS.A","Canelones","AeropuertoInternacionalDeCarrasco","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-reponedor-externo-masculino--con-moto--en-aeropuerto-internacional-de-carrasco-1F3919F59564340C61373E686DCF3405"
"Trabajadores Sociales RECIÉN RECIBIDOS - Rivera","Coneban","Rivera","Rivera","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-trabajadores-sociales-recien-recibidos-rivera-en-rivera-90627EF3082BB60661373E686DCF3405"
"Trabajadores Sociales RECIEN RECIBIDOS  - Maldonado","Coneban","Maldonado","Maldonado","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-trabajadores-sociales-recien-recibidos--maldonado-en-maldonado-F13D781C9883D1D761373E686DCF3405"
"Trabajadores Sociales RECIÉN RECIBIDOS - Artigas","Coneban","Artigas","Artigas","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-trabajadores-sociales-recien-recibidos-artigas-en-artigas-93A6BC033EC0B13361373E686DCF3405"
"Analista en Customer Service  - Por Proyecto hasta Diciembre 2018","ManpowerGroup","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-analista-en-customer-service--por-proyecto-hasta-diciembre-2018-en-montevideo-3F80E44372C4407961373E686DCF3405"
"Analista de soporte","IcGIT","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-soporte-en-montevideo-41E42B1BFCE56DF861373E686DCF3405"
"Vendedor/a – Part Time (Pando) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","Pando","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedora-part-time-pando-para-importante-empresa-de-indumentaria--en-pando-CCE878910730D64A61373E686DCF3405"
"Vendedor Trainee - Diversas zonas del país","VP Selección","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-trainee-diversas-zonas-del-pais-en-montevideo-DD8396336EBA685161373E686DCF3405"
"Trabajadores Sociales RECIEN RECIBIDOS  - Canelones","Coneban","Canelones","Canelones","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-trabajadores-sociales-recien-recibidos--canelones-en-canelones-032B30925A9F675761373E686DCF3405"
"Soporte IT","CóppolayGarcía","Montevideo","Montevideo","8 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-soporte-it-en-montevideo-90620BF4A6FC75F861373E686DCF3405"
"Vendedor de Plaza para Paso de los Toros","Würth","Tacuarembó","PasoDeLosToros","5 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-de-plaza-para-paso-de-los-toros-en-paso-de-los-toros-3029E0B9D3BC6ED061373E686DCF3405"
"Consultor Lean Manufacturing - Procesos, Mejora Continua, Indicadores, Plan de Acción ","ImpactaConsultora","Montevideo","Montevideo","5 octubre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-consultor-lean-manufacturing-procesos-mejora-continua-indicadores-plan-de-accion--en-montevideo-43DD32AF09D477E761373E686DCF3405"
