"puesto","Empresa","Departamento","Ciudad","fecha","fecha_scraping"
"JEFE DE GESTION HUMANA - JEFE DE GESTION HUMANA","ConsultoresAUREN","Montevideo","Montevideo","8 noviembre",2018-11-24 03:00:55
"Asistente de control de calidad 4 hrs - zona barros blancos","randstad","Canelones","BarrosBlancos","8 noviembre",2018-11-24 03:00:55
"Instalación y soporte de Software","ZureoSoftware","Montevideo","Montevideo","8 noviembre",2018-11-24 03:00:55
"Vendedor para Shopping","Harrington","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Auxiliar de ventas de Panaderia - Para trabajar un fin de semana en","Aglh","Soriano","Mercedes","7 noviembre",2018-11-24 03:00:55
"Full Stack Developer ","TopSystems","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Cajero y auxiliar de cocina - Turno Vespertino/Noche","EstaciónAncapLibertador","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"GENEXUS VERSIONES 9  EN ADELANTE DEVELOPER - JUNIOR /SSR","CISMOSoftware","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Mozas - sin experiencia",".MontevideoBeerCompanyLtda","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Auxiliar de ventas de Panadería - Para trabajar un fin de semana ","Aglh","Artigas","Artigas","7 noviembre",2018-11-24 03:00:55
"Cajeras - para restaurante",".MontevideoBeerCompanyLtda","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Chofer Zafral  - Maldonado ","ManpowerGroup","Maldonado","Maldonado","7 noviembre",2018-11-24 03:00:55
"Contador con experiencia en Impuestos y dominio de idioma Inglés - para importante multinacional líder en solociones IT","ManpowerGroup","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Supervisor para Merchandiser - Auto propio Excluyente","ESECE","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Auxiliar de ventas de Panadería - Para trabajar un fin de semana ","Aglh","Salto","Salto","7 noviembre",2018-11-24 03:00:55
"Operario Jornalero - Zona las Piedras y alrededores","Aglh","Canelones","LasPiedras","7 noviembre",2018-11-24 03:00:55
"Java EE developer - JUNIOR Y SSR","CISMOSoftware","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Mozos/as - con experiencia",".MontevideoBeerCompanyLtda","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Recepcionista - para restaurante",".MontevideoBeerCompanyLtda","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Asistente de Gerencia y Recursos Humanos","RUAAsistencia","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Personal para taller de arreglos","Harrington","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Auxiliar de ventas de Panadería - Para trabajar un fin de semana ","Aglh","Colonia","JuanLacaze","7 noviembre",2018-11-24 03:00:55
"Auxiliar de depósito/Peones/Operarios  - Cruz de Carrasco / Punta de Rieles","ClanisS.A","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Auxiliar de ventas de Panadería - Para trabajar un fin de semana ","Aglh","Paysandú","Paysandu","7 noviembre",2018-11-24 03:00:55
"Auxiliar de ventas de Panadería - Para trabajar un fin de semana ","Aglh","Flores","Trinidad","7 noviembre",2018-11-24 03:00:55
"Reponedor con carné de manipulación vigente - Zafral","ManpowerGroup","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Jefe de cocina",".MontevideoBeerCompanyLtda","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Senior Full Stack Developer","Jam3","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Tecnico para Reparar Celulares - Con experiencia","PCSERVICE","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"JEFE PARA TALLER MÉCANICO - Full time","EMPRESACONSTRUCTORAACPAYSANDÚ","Paysandú","Paysandu","7 noviembre",2018-11-24 03:00:55
"Esteticista Cosmetologa  - Con conocimientos en peluquería ","NUEVOESTILO","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"JEFE RRHH - Con experiencia","EMPRESACONSTRUCTORAACPAYSANDÚ","Paysandú","Paysandu","7 noviembre",2018-11-24 03:00:55
"Administrativa para inmobiliaria - Zona Prado","randstad","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"CONTADOR/A PÚBLICO","EMPRESACONSTRUCTORAACPAYSANDÚ","Paysandú","Paysandu","7 noviembre",2018-11-24 03:00:55
"Telemarketer para Contact Center - Telefonía Celular","HighContactCenter","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Business Development","Lithium","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Diseñador Gráfico Web - CUA 9","Cualit","Maldonado","PuntaDelEste","7 noviembre",2018-11-24 03:00:55
"Analista en Marketing - CUA 11","Cualit","Maldonado","PuntaDelEste","7 noviembre",2018-11-24 03:00:55
"Desarrollador Web - CUA 3.2","Cualit","Maldonado","PuntaDelEste","7 noviembre",2018-11-24 03:00:55
"Supervisor Administrativo de Acopios - Sector Productos químicos Alimentación y bebidas Producción alimentaria","Possum","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Analista de Soporte de Software","TopSystems","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Programa de Pasantías  - 4 meses","ManpowerGroup","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Capacitación Remunerada en Programación y Testing  - Para Programadores Jr o Estudiantes de Programación con manejo de idioma inglés a nivel Avanzado.","ManpowerGroup","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Ventas de Seguros - Tareas Administrativas","SEGUROSDELESTESRL","Canelones","Pando","7 noviembre",2018-11-24 03:00:55
"Junior de Contador","GTSURUGUAYContadoresPúblicos","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Programa de Pasantías  - 4 meses","ManpowerGroup","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Vendedoras cajeras  - EXPERIENCIA EN SHOPPING EXCLUYENTE","ROTUNDA","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Operario de depósito  - Excluyente residentes en Florida","Possum","Florida","Florida","7 noviembre",2018-11-24 03:00:55
"Analista en Redes y Telecomunicaciones  - Part time o Full Time","AegisConsultoraOrganizacional","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Técnico en Mantenimiento Junior (Zona Pando) - Para importante empresa multinacional ","ManpowerGroup","Canelones","Pando","7 noviembre",2018-11-24 03:00:55
"Técnico para relevamiento y mantenimiento de equipos","Spymovil","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Responsable de mantenimiento","Fidelis","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"SushiMan  - con experiencia","PremiumSushiMaldonado","Maldonado","Maldonado","7 noviembre",2018-11-24 03:00:55
"Captación de socios ","Synapsis","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Desarrollador Junior","RecursoCapital","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Supervisor para eventos  - En Antel Arena","ManpowerGroup","Montevideo","Montevideo","7 noviembre",2018-11-24 03:00:55
"Mecanico de Motos - con experiencia","Oversil","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Backup de Supervisor o TeamLeader en ventas - Call Center de primer nivel","TOTALSHOP","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Estudiante de Ingeniería o Química - para Ente público (área de materiales estratégicos)","Coneban","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Estudiantes de Ingeniería o Química - para Ente Público (área de productos químicos)","Coneban","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"VENDEDOR/ AUX DE DEPOSITO","Forter","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Tesorero","Advice","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Programador JAVA Semi Senior ","TopSystems","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Femenino con conocimientos de Cocina - entre 25 y 40 años de edad","ResidencialBelleville","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"IT Líder Técnico ","TopSystems","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Cuidadora - Joven para Residencial de buen nivel","ResidencialBelleville","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Auxiliar contable - Experiencia en Memory Worky ","BalmoralPlazaHotel","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Contador Senior de Impuestos","CPAFerrere","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Desarrollador de software","ManpowerGroup","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Elevadorista Temporal con libreta H - Punta de Rieles","ClanisS.A","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Operario Logistica zafra  - Horarios rotativos ","GrupoHumanoConsultores","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Técnico en Administración - zafral","WorkOfficeS.A.","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Agente Atención Telefónica Sr. (Idioma Portugués) - Para importante multinacional ubicada en Zonamerica ","ManpowerGroup","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Niñera temporal - Libertad (San José)","Tunanny.com","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"ENCARGADO LOCAL INDUMENTARIA - Shoppings","FRIEDMAN","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Programador ","Gente","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Representante de Ventas en los EEUU - Disponibilidad inmediata","BOTICADELSEÑORS.R.L.","EstadosUnidos",NA,"6 noviembre",2018-11-24 03:00:55
"Analista de Accounting y Reporting","IoscZonaFrancaSucUruguay","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Full stack developer","TheHackettGroupUY","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Operario administrativo - para Depósito","CelisticsUruguayS.A.","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Ejecutivo de cuentas","CastroCerámicasyEquipamientos","Rivera","Rivera","6 noviembre",2018-11-24 03:00:55
"Ejecutivo de Cuentas","CastroCerámicasyEquipamientos","Paysandú","Paysandu","6 noviembre",2018-11-24 03:00:55
"Consultor Senior para Modelados y Análisis De Datos","Curbelo&Cianci","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Community Manager","Curbelo&Cianci","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Operarios - Zafral","ManpowerGroup","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Responsable de Finanzas","Curbelo&Cianci","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Encargado General de Restaurante  - zona carrasco montevideo","randstad","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Ejecutivo de cuentas telefónico - portugués","MarlonyS.A.","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Camillero con libreta de conducir profesional","Gente","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Auxiliar de Depósito  - Jovenes en busqueda de su primera experiencia laboral","ManpowerGroup","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Jefe de Logística y Mantenimiento","BeatrizMartínez&Asoc.","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Lic. en Ciencias Biológicas o Bioquímica - Para Ente Público","Coneban","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Bachero  - (Eventual)","Adecco","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Analista de estrategia en cobranzas - con SQL GETDATE","CertuS","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Visual Merchandiser - Part Time","ESECE","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Ejecutivo de Ventas para el Interior ","Adecco","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Instalador - Instalador de Sistema de detección de incendio","Gimasssrl","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Jefe de Desarrollo de Mercados","PricewaterhouseCoopers","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Asesor de Legal y Cumplimiento - Empresa de Servicios Financieros","Sura","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Tisanería aux. servicio y ayudante cocina con Título de M.S.P  - amplia disponibilidad turnos excluyente ","Vitraltex.S.A.","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Jefe de Ensamblado","DivinoS.A.","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Analista Funcional  - Sap","Curbelo&Cianci","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Jefe de Cocina","TheHouseRestaurante","Canelones","AeropuertoInternacionalDeCarrasco","6 noviembre",2018-11-24 03:00:55
"Telefonista - Maldonado",".EmpresaTransporte","Maldonado","Maldonado","6 noviembre",2018-11-24 03:00:55
"Licenciado en Psicología - con experiencia en Selección","Bayton","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Graphic Designer","Advice","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Customer Experience Consultant - Portugués","LITERMI","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Auxiliar de Presupuesto","FAMETLTDA.","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"VENDEDORES FREELANCE ","FZEmprendedores","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Analista contable - PARA ZONAMERICA","POSADASYVECINOCONSULTORESINTERNACIONALESS.A","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Administrativo Back Office  - Con dominio de Inglés y Portugués a Nivel Avanzado.","ManpowerGroup","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Auxiliar Logistico - Maldonado",".EmpresaTransporte","Maldonado","Maldonado","6 noviembre",2018-11-24 03:00:55
"Vendedor Telefónico  - Con experiencia","REQUIRO","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Estudiante Avanzado de Ingeniería Eléctrica / Técnico en Electrónica","BIRIDEN|InstrumentalCientífico","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Gestor de Cobranza Telefónico - Con experiencia","REQUIRO","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Cajeros para Temporada de Verano - Residentes en Piriapolis","Farmashop","Maldonado","Piriapolis","6 noviembre",2018-11-24 03:00:55
"Auxiliar de Depósito","VitaeConsultores","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Analista de Pruebas de Software - con experiencia en gestión de proyectos","AIM/Burke","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Cajero  - Maldonado",".EmpresaTransporte","Maldonado","Maldonado","6 noviembre",2018-11-24 03:00:55
"Asistente de Comunicación y Marketing","GRUPOMETALURGICO","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Cadista - Proyectos de Ingenieria","InverellS.A.","Montevideo","Montevideo","6 noviembre",2018-11-24 03:00:55
"Ayudante mecánico industrial ","EstiloSRL","Tacuarembó","PasoDeLosToros","6 noviembre",2018-11-24 03:00:55
"endedor de Call Center Telemarketer - Turno: Mañana","TOTALSHOP","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Supervisor de Call Center","VitaeConsultores","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Auxiliar Administrativo","Entrust","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Vendedor para Long Island, New York - Con o sin experiencia","DALAKERS.A.","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Asistente de E Commerce","randstad","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Captador de Donaciones - Turno Tarde (15hs a 21hs)","Teleservicios","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Peones - zona Nuevo París","ConsultoraHumanphi","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Recruiter Junior - Endava","VelocityPartnersUruguay","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Gerente Comercial","Entrust","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Vendedor de Plaza para Sarandí del Yi","Würth","Durazno","SarandiDelYi","5 noviembre",2018-11-24 03:00:55
"Asistente Contable Part Time 6 horas","Entrust","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Frontend jr - Marketing digital","Wunderman","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Fullstack developer - Agencia de Marketing Digital","Wunderman","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Supervisor Jr de Merchandiser Part. Time","Adecco","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Vendedor especializado","Entrust","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Vendedor/a – Part Time  ( PANDO) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","Pando","5 noviembre",2018-11-24 03:00:55
"Administrativo Back Office con dominio de Inglés y Hebreo  - Para importante Multinacional del Rubro IT.","ManpowerGroup","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Administrativo Back Office   - Con dominio de Inglés y Francés Avanzado","ManpowerGroup","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Representante Comercial","Synapsis","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Desarrollador javascript - inglés excluyente","Altimetrik","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Cadete de Tienda part time - Zona Colón","randstad","Montevideo","Montevideo","5 noviembre",2018-11-24 03:00:55
"Reponedor/Merchandiser con Moto - Part Time Matutino","GAMMConsultores","Canelones","LasPiedras","5 noviembre",2018-11-24 03:00:55
