"puesto","Empresa","Departamento","Ciudad","fecha","fecha_scraping"
"Cuidadoras para Hogares de la Tercera Edad.","Marea","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Auxiliar de farmacia - Zafra 2019","FarmaciaLaFloresta","Canelones","LaFloresta","26 noviembre",2018-12-11 14:21:33
"Peón Mantenimiento Eléctrico Temporal - turnos rotativos","SAMAN","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Cajero para Acher Maldonado - con libreta de conducir moto","Acherceramicas","Maldonado","Maldonado","26 noviembre",2018-12-11 14:21:33
"Técnico Electromecánico para Planta Industrial","Pagnifique","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Foguista - Suplencia","Curbelo&Cianci","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Distribución Venta Independiente - con o sin experiencia","WRHOmniViajes","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Operario de línea de producción - Zona Barros Blancos Contrato temporal ","Aglh","Canelones","BarrosBlancos","26 noviembre",2018-12-11 14:21:33
"Telemarketers - Multinacional de Seguros","randstad","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Vendedor de vehículos 0 Km - Junior","VP","Selección","Montevideo-Montevideo","26 noviembre",2018-12-11 14:21:33
"Recepcionista - Para importante Estudio","WorkOfficeS.A.","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Estudiantes de enfermería.","Marea","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Operador de Cobranzas para Call Center - Con experiencia","REQUIRO","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Promotores de Socios - con experiencia comercial","SECOM","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Estudiantes avanzados o recien egresados de Ciencias Económicas","ManpowerGroup","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Técnico para service - Maquinas dispensadoras para empresas","TalentoConsultores","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Asesor/a de Venta para Shopping –  Temporal - Para Pronto, financiera líder en el mercado","ManpowerGroup","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Encargado/a local en la Barra por Temporada","VitaeConsultores","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Vendedores por Temporada - Punta del Este / La Barra","VitaeConsultores","Maldonado","PuntaDelEste","26 noviembre",2018-12-11 14:21:33
"Supervisor Comercial Viajante - Para Pinturas del Uruguay, empresa líder en el rubro","ManpowerGroup","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Responsable Administrativo de Fábrica - Para Pinturas del Uruguay, empresa líder en el rubro","ManpowerGroup","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Vendedor Industria y Obras - Para Pinturas del Uruguay, empresa líder en la industria","ManpowerGroup","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Vendedor (Piriápolis) - Para Pinturas del Uruguay, empresa líder en la industria","ManpowerGroup","Maldonado","Piriapolis","26 noviembre",2018-12-11 14:21:33
"Vendedor Senior – Libreta A (Maldonado) - Para Pinturas del Uruguay, empresa líder en la industria","ManpowerGroup","Maldonado","Maldonado","26 noviembre",2018-12-11 14:21:33
"Encargado Comercial de Sucursal (Maldonado) - Para Pinturas del Uruguay, empresa líder en el rubro.","ManpowerGroup","Maldonado","Maldonado","26 noviembre",2018-12-11 14:21:33
"Cajero/a para Costa Urbana (Temporal) - Para importante empresa financiera","ManpowerGroup","Canelones","Shangrila","26 noviembre",2018-12-11 14:21:33
"Supervisor - Para eventos en Antel Arena	","ManpowerGroup","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Supervisor de Call Center","VitaeConsultores","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Agente de Ventas con cartera de clientes - Para Agencia de Viajes","ManpowerGroup","Montevideo","Montevideo","26 noviembre",2018-12-11 14:21:33
"Facility Coordinator - Para importante Empresa líder en servicios profesionales","ManpowerGroup","Montevideo","Montevideo","25 noviembre",2018-12-11 14:21:33
"Asesor Comercial - Para reconocida empresa inversionista","ManpowerGroup","Montevideo","Montevideo","25 noviembre",2018-12-11 14:21:33
"Ingeniero Especializado en Generación Hidráulica - URGENTe","RINAURUGUAY","Montevideo","Montevideo","24 noviembre",2018-12-11 14:21:33
"Estud. Contador Público o Economista o Licenciado en Administración - ESTUDIANTe ","RINAURUGUAY","Montevideo","Montevideo","24 noviembre",2018-12-11 14:21:33
" COCINERO DE PARTIDA","Artico","Montevideo","Montevideo","24 noviembre",2018-12-11 14:21:33
"Guía Turístico Gastronómico","MORFEAT","Montevideo","Montevideo","24 noviembre",2018-12-11 14:21:33
"Chef y Cocineros particulares","MORFEAT","Montevideo","Montevideo","24 noviembre",2018-12-11 14:21:33
"Tecnólogo Quimico Universitarios  - Profesionales egresados","RINAURUGUAY","Montevideo","Montevideo","24 noviembre",2018-12-11 14:21:33
" Tecnólogo Mecánico Universitarios  - Profesionales egresados","RINAURUGUAY","Montevideo","Montevideo","24 noviembre",2018-12-11 14:21:33
" Tecnólogo Mecánico Universitarios - Profesionales Egresados","RINAURUGUAY","Montevideo","Montevideo","24 noviembre",2018-12-11 14:21:33
"PARRILLERO p/PIRIAPOLIS","RecursosHumanosHotelería","Maldonado","Piriapolis","23 noviembre",2018-12-11 14:21:33
"Encargado de Tienda","HRGlow","Canelones","LasPiedras","23 noviembre",2018-12-11 14:21:33
"Vendendor para shopping","Aglh","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedor/a de salón  - Zafral para Costa Urbana ","SanRoqueSA","Canelones","Lagomar","23 noviembre",2018-12-11 14:21:33
"Vendedores Shopping  - Punta Del Este","Cuatroases","Maldonado","PuntaDelEste","23 noviembre",2018-12-11 14:21:33
"Jefe de Administración y Finanzas - Jefe de Administración y Finanzas","ConsultoresAUREN","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Merchandiser / Reponedor - ROCHA / Temporada","Advice","Rocha","Rocha","23 noviembre",2018-12-11 14:21:33
"Estudiantes con Bachillerato Completo - para Ente Público","Coneban","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Cajero reponedor  - Suplencia para Shopping Portones ","SanRoqueSA","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Asistente Administrativo  - Masculino ","KILOWATT","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Project Manager - Para proyecto de consultoría a término","MATRIZ","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Supervisor de desarrollo técnico comercial - para CONAPAC","Conaprole","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Idóneo en Farmacia - Con título de Idóneo en farmacia","SanRoqueSA","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Estudiantes de Ciencias Económicas o EDA - para Ente Público","Coneban","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Laboratorista - para CONAPAC","Conaprole","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"DBA Junior","PrometeoSoluciones","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Limpiador/a Áreas Públicas - Con Experiencia","DazzlerMontevideo","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"DIGITADORA MEMORY CONTABLE  - CON EXPERIENCIA, ESTUDIANTE DE CCEE","MONTEVIDEOCONSULTINGGROUP","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedores Online","NaturalMP","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Cajero reponedor  - Zona Aeropuerto ","SanRoqueSA","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedores Online - En tu tiempo libre","NaturalMP","Lavalleja","SolisDeMataojo","23 noviembre",2018-12-11 14:21:33
"Administrativa","FundacionManantiales","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Administrativa ",".MontevideoBeerCompanyLtda","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedores telefonicos para Montevideo - Horario vespertino","Vigilia","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Docente de Idioma Español - con posgrado para preparar concursos","BienestarLaboralyCultural","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedor/a Independiente - ventas masivas","DistribuidoraMaroñas","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Analista de Gestión Humana - Contrato a término","UHYGubba&Asociados","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Auxiliar de Depósito  - Jovenes en busqueda de su primera experiencia laboral ","ManpowerGroup","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Ayudante de cortador para Carnicería","ManpowerGroup","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Odontologo/a General  - EXPERIENCIA DE 3 AÑOS","SuarezUruguay","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Asistente Dental - CON EXPERIENCIA","SuarezUruguay","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Maquinista para área de producción ","Integrar","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Asistente comercial ","Adecco","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedor  - tiempo completo ","PaoladeLeonardis","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Responsable de Nómina","ManpowerGroup","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Auxiliar de Depósito para importante importadora de productos del agro y la construcción - Jovenes en busqueda de su primera experiencia laboral","ManpowerGroup","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Cajera contrato 6 meses - Zona Centro","randstad","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Peluquera colorista - Con experiencia ","NUEVOESTILO","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Auxiliar de limpieza  - Paysandú","ManpowerGroup","Paysandú","Paysandu","23 noviembre",2018-12-11 14:21:33
"Agente de venta telefónica para reconocido Servicio de Acompañante - L a V 9 a 15 ó 15 a 21. Sábado 9 a 13","CasaTr3s","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedor - con experiencia","HertzRentaCar","Canelones","AeropuertoInternacionalDeCarrasco","23 noviembre",2018-12-11 14:21:33
"Ejecutivo Comercial - New Age Data","NewAgeData","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Analista de Contabilidad","DazzlerMontevideo","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedor preventista  - Con libreta G2","ManpowerGroup","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"IT Trainee, Capacitación en Programación y Testing  - Excluyente contar con conocimientos en Lenguajes de Programación e Inglés Avanzado","ManpowerGroup","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Analistas y Consultores de Testing","CPAFerrere","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Redactor creativo (Ssr. o Sr.)","Etermax","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedor local cerámicas y porcelanatos - Punta del este","Acherceramicas","Maldonado","Maldonado","23 noviembre",2018-12-11 14:21:33
"Ingeniero de operaciones de sistemas - Telefónica.","Tgestiona","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Auxiliar de Sanidad - Planta Industrial","Pagnifique","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Auxiliar de depósito","Aglh","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Analista de Cobranzas Senior","Entrust","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Analista de Proyectos","Sura","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Se Busca Ayudante de Cocina.","JORBENSA","Canelones","Canelones","23 noviembre",2018-12-11 14:21:33
"Analista de contenido (Ssr. o Sr.)","Etermax","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Operario de Deposito  - Excluyente residente en Departamento de Florida","Possum","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Mucamas de hotel eventuales - zona Aeropuesrto","randstad","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedor de Mostrador para Solymar  - Experiencia de 1 año en ventas ","ManpowerGroup","Canelones","Solymar","23 noviembre",2018-12-11 14:21:33
"Subencargado de local - Restaurante","Artico","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedor de Mostrador  - para importante empresa de insumos electricos ","ManpowerGroup","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Vendedor de vía pública  - Colonia ","ManpowerGroup","Colonia","ColoniaDelSacramento","23 noviembre",2018-12-11 14:21:33
"Supervisor de liquidación de sueldos","ManpowerGroup","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Chofer Zafral - Maldonado","ManpowerGroup","Montevideo","Montevideo","23 noviembre",2018-12-11 14:21:33
"Operador telefónico  - Turno de 6 a 12 ","M.A.G.A.","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Chef para Taller de Cocina Saludable","ControlKilos","Montevideo",NA,"22 noviembre",2018-12-11 14:21:33
"Guardia de Seguridad / Auxiliar - Turno Central, con experiencia","TheHouseRestaurante","Canelones","Pando","22 noviembre",2018-12-11 14:21:33
"Jefe de Comunicación interna","Entrust","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Vendedora Telefónica  - Para Agente de ventas de Antel","Districel","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Customer Service Representative","Advice","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Analista Jr. de Soporte","Etermax","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Analista Datawarehouse","ValentinBarros","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Desarrollador Senior/Semi Senior - Desarrollador Senior/Semi Senior","ShamanDevelopmentStudio","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Desarrollador Senior/Semi Senior - Desarrollador Senior/Semi Senior","ShamanDevelopmentStudio","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Aux. De Limpieza - Turno tarde  Zona Punta Rieles","GlobalHigieneSRL","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Cajero/a – Zafra en Maldonado - Para Aeropuerto de Punta del Este","ManpowerGroup","Maldonado","Maldonado","22 noviembre",2018-12-11 14:21:33
"Tecnólogo Mecánico o Químico - varios puntos del pais","EstiloSRL","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Agentes de Campo - para importante Organismo Público","WorkOfficeS.A.","SanJosé","SanJoseDeMayo","22 noviembre",2018-12-11 14:21:33
"Reponedor externo - Costa de oro Zafra","Finvoy","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Tecnólogo Especializado en Proceso de Centrales Térmicas - Tecnólogo Químico","Desa","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Contador, Economista, Licenciado en Administración","EstiloSRL","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Biologo","EstiloSRL","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Administrativo de depósito - Libreta H excluyente","ManpowerGroup","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Promotor / Vendedor de Servicio de Compañía","Alcance","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Vendedor","Berlas.a","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Profesional especializado en ISO 55000  - Para proyecto de consultoría temporal","MATRIZ","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Técnico Especializado en inspección y ensayos de Generación Eólica - estudiantes de ingeniería Industrial Mecánico o Eléctrico o Civil","Desa","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Vendedor","Berlas.a","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Ingeniero Especializado en Procesos de Centrales Térmicas - Ingeniero Químico","Desa","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Analista Especializado en puestos de Medición de Recurso Eólico - Estudiante  Ingeniero Industrial Mecánico o Eléctrico o Civil","Desa","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Asistente de Marketing","Entrust","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Contador Jr.","Advice","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Vendedor de mostrador - Con conocimientos de hidráulica, neumática y/o mecánica.","ManpowerGroup","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Ingeniero Especializado en Generación Hidráulica - Ingeniero Industrial Mecánico o Eléctrico o Civil","Desa","Durazno","Baygorria","22 noviembre",2018-12-11 14:21:33
"AUXILIAR DE MARKETING Y DISEÑO GRAFICO","SanaryS.A.","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Chofer con Libreta C - Zona Sayago","Advice","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Vendedores - Atención al cliente","FZEmprendedores","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Tecnólogo Especializado en Generación Eólica  - Tecnólogo Mecánico","Desa","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
"Responsable Comercial ","LDconsultoraenRecursosHumanos","Montevideo","Montevideo","22 noviembre",2018-12-11 14:21:33
